dataset\10010_airplane.png,0.0028711597665311674,2.8387979991045445e-06,2.515736192884355e-09,3.909538269010583e-10,-2.322572162326063e-19,-2.8630802760585964e-13,3.104595750015421e-19
dataset\10011_cat.png,0.000945620683476985,3.185229718422415e-09,1.4716127684157257e-10,6.1426415823276876e-12,1.3210070517107507e-22,2.2136442884531447e-16,1.290644222713763e-22
dataset\10012_frog.png,0.002380642856637076,3.7104188643388207e-06,3.8372411630950665e-10,2.1966175141471206e-11,1.5898048078540294e-21,2.579262311590783e-14,-1.2408053494631744e-21
dataset\10013_frog.png,0.0011728638096973718,8.958233438945753e-08,1.955527151857046e-10,1.5804752647453407e-11,8.474100428342742e-22,4.498439487528579e-15,2.3219257293131557e-22
dataset\10014_dog.png,0.0011677084306624301,2.9888444562408415e-08,9.962866103492656e-12,3.174653206958815e-13,-5.36294432202866e-25,4.6272049615935585e-17,-1.7650819519000052e-25
dataset\10015_deer.png,0.0028715993894578196,1.0452035989655807e-08,9.288223629141493e-10,1.7721083509541254e-09,-2.2274889189317105e-18,9.377387665668775e-14,-4.552546382417026e-19
dataset\10016_ship.png,0.0013913622234226818,9.968680092660793e-07,2.151395674096686e-11,5.330199100818559e-12,5.686128424489043e-23,4.973345890344922e-15,4.97902088963983e-24
dataset\10017_cat.png,0.0010263949076107907,2.847799245650213e-07,6.716140205339783e-11,2.4799439332642774e-12,3.1032473390676794e-23,9.873550395926285e-16,7.831248092328726e-24
dataset\10018_bird.png,0.0022990487479413934,1.8918650678333179e-06,5.157309950417935e-10,1.883949414846033e-10,3.01266240342944e-20,2.2494216262643185e-13,5.040726340521054e-20
dataset\10019_frog.png,0.0009965436684798929,1.5219161380133376e-07,5.110436649215702e-11,2.5635901978672054e-12,-2.6015316300133062e-23,-7.288142880606157e-16,-1.3572200829402744e-23
dataset\1001_deer.png,0.0014119356666712768,3.609376478718278e-07,2.362249859399605e-10,5.98841724274808e-11,-5.647053161380348e-21,3.05540535369823e-14,-4.340559282439088e-21
dataset\10020_airplane.png,0.0017931338881254496,4.3946561644285585e-08,9.959960802302226e-11,8.660691865329533e-11,6.332650277157842e-22,1.8032656424898114e-14,8.018767401678981e-21
dataset\10021_cat.png,0.002287849389414108,5.050930601808181e-07,3.8839328838998006e-10,1.7076143396867878e-10,-3.7939910867582636e-20,4.748861881444978e-14,-2.2237236828358954e-20
dataset\10022_automobile.png,0.0015206248665560421,3.8227952370616456e-07,6.818829638673253e-11,4.3566385766511967e-11,2.3680175298311746e-21,1.952804928885505e-14,-1.7607969687599023e-22
dataset\10023_deer.png,0.0010093079576437617,6.798980399644248e-08,7.036296190724376e-11,1.278932183955651e-11,3.8139220360273964e-22,1.7661646324153718e-15,4.162714550252963e-23
dataset\10024_airplane.png,0.001602070006971526,1.1202638874121904e-06,1.4806931417444976e-09,1.3236741045355856e-10,-3.4457481525107144e-20,-1.3886607496895927e-13,4.7399843477652075e-20
dataset\10025_frog.png,0.0017279459594198559,6.49306056489659e-07,2.3821380331149148e-09,1.7785659542235516e-10,2.2528216021928384e-20,-8.28855354932629e-14,1.1355484448544289e-19
dataset\10026_frog.png,0.0024475255295377304,1.6361603291113176e-06,2.895561012074677e-10,2.2279546850217935e-10,2.4326756585453266e-20,4.063746294250041e-14,5.109240106798861e-20
dataset\10027_bird.png,0.0018924068428067958,1.3950525576684936e-06,3.2050282126913265e-10,1.4583804664710787e-11,-7.610328326741958e-22,-1.3937866408783584e-14,6.441752549908642e-22
dataset\10028_horse.png,0.001972001191451693,1.0983038735235762e-07,9.860847885866552e-10,1.236774631465464e-10,4.315340905710632e-20,2.1947288560140426e-14,1.8009410149598187e-21
dataset\10029_frog.png,0.0014592411876538339,2.5126184942789047e-07,2.754343608774459e-10,2.1757001973993657e-11,4.1072171566564236e-22,9.364802121930055e-15,1.6334074325899964e-21
dataset\1002_cat.png,0.0013215433478712354,3.8085103042615535e-07,1.8755461310479164e-09,5.751445726718425e-10,5.191272792892344e-19,1.7084088162144222e-13,-2.9552459776188634e-19
dataset\10030_truck.png,0.0013448634516135208,1.4796980416043583e-09,2.9000841131630883e-11,6.73955565344969e-12,9.153578055549102e-23,2.0857953719519804e-16,2.2337883323057804e-23
dataset\10031_airplane.png,0.0027415796481060103,1.5426550182404728e-06,5.5210307562126295e-09,4.2296990195139816e-11,1.580909767065551e-20,1.7103104999202898e-14,1.2955821499741957e-20
dataset\10032_deer.png,0.0013319226621963604,2.091870444099045e-07,2.277728452362555e-10,2.9836101523463513e-11,-1.286330858983014e-21,5.150589511528604e-15,2.0964193361844664e-21
dataset\10033_dog.png,0.0015428854503670274,3.752356317639404e-08,4.691408691216141e-10,1.2529348099819406e-10,-1.3261068239091441e-20,1.8945924342538367e-14,-2.732954313781806e-20
dataset\10034_horse.png,0.0009045071562563517,1.2808928760634537e-07,1.620478022900758e-10,2.2533090453009675e-11,1.3371956386697264e-22,-4.138077426264672e-15,-1.3550279347230573e-21
dataset\10035_automobile.png,0.0012780311766905192,6.825611059400684e-07,3.4562111958674467e-10,1.8482173762900536e-10,4.5097540195093174e-20,9.554811109325924e-14,1.2175194008784527e-20
dataset\10036_frog.png,0.0010376863806678416,2.8645702343940616e-07,1.1473309053056237e-10,1.1783053254315896e-11,4.200178556951499e-22,4.036215725679137e-15,-1.0622669653230782e-22
dataset\10037_horse.png,0.0009597964003462649,5.888950849793837e-08,6.449542412544498e-13,9.24437769737128e-12,-1.7766320915078108e-23,-2.1004154912723186e-15,-1.3924032274565765e-23
dataset\10038_truck.png,0.0013568367121561424,2.0900051800978157e-07,3.7923817560249044e-11,6.412066482929295e-11,3.106870750236619e-21,2.5745667040283815e-15,-5.875306080265981e-22
dataset\10039_automobile.png,0.0014271963260060324,3.4261935730593515e-07,2.55339767653506e-10,5.117391900237237e-10,1.0422102662334158e-19,2.895946273049875e-13,1.528291699969676e-19
dataset\1003_bird.png,0.0014854786339755987,1.912289587248206e-07,9.844306253814689e-10,4.456929335549067e-11,-9.263185210433046e-21,4.857618222003546e-16,1.1612108360077499e-21
dataset\10040_horse.png,0.0022051580112340922,4.025565211027557e-08,1.579236535961075e-10,4.6451042462485463e-10,-6.292487957720664e-20,-9.175641004357171e-14,-1.0894372029473346e-19
dataset\10041_horse.png,0.00145450891483304,1.1243481482100484e-07,1.005995644599954e-10,9.685623784797805e-12,5.008156190506075e-23,3.3204750245991186e-16,-2.981588800301087e-22
dataset\10042_ship.png,0.0012447039001227227,7.153015784449892e-07,3.6003792115269987e-11,3.2675576541262076e-13,-5.056325836292293e-25,-2.077616129515828e-16,-1.0002088680694827e-24
dataset\10043_airplane.png,0.0021182623908492394,2.83816126568483e-06,2.160005163390086e-09,7.759273553071208e-10,9.903929890122562e-19,1.2483147372383073e-12,-1.6788097937464302e-19
dataset\10044_cat.png,0.0020901996142088375,9.964652630040992e-07,6.75111576422905e-10,1.6460296837887047e-10,4.2102583932220794e-20,1.1090470806219052e-13,3.518832807694557e-20
dataset\10045_horse.png,0.001324360373820338,2.7966607593658616e-07,6.986035028907473e-11,2.5286462449201792e-11,-9.990569437724907e-22,-6.3980776683237065e-15,-3.625023947276057e-22
dataset\10046_deer.png,0.0010666954688389508,7.445183127599054e-08,5.197843663107275e-10,3.63423616874225e-11,3.85569082019178e-21,2.9241487522575896e-15,3.17540462873935e-21
dataset\10047_horse.png,0.0009647133737408759,1.8083200046095243e-07,5.6664669578339625e-11,3.517542268541567e-11,1.5679086979129834e-21,1.478541002897573e-14,-8.873505188948187e-23
dataset\10048_cat.png,0.001361210930291853,2.344595574148965e-08,1.3234168027790368e-10,1.0615814735679459e-11,2.485935187079675e-22,5.750015401131869e-16,3.106909483152514e-22
dataset\10049_automobile.png,0.001006181598908671,1.8014875325495095e-07,1.0556644257688157e-10,1.9664581284193695e-11,-7.087460908546622e-22,-4.350791968960506e-15,5.481134851167085e-22
dataset\1004_deer.png,0.0017752903929591198,8.507972494226894e-07,3.1381612317524403e-10,3.066676746130037e-11,1.7924061203533732e-21,-1.802001378653118e-15,-2.4161787012726782e-21
dataset\10050_airplane.png,0.0017564904699563081,1.5669136224457291e-06,1.1563116053352082e-09,8.928148486514761e-11,-1.449784472395906e-20,-4.3087387052079296e-14,2.475349074219359e-20
dataset\10051_deer.png,0.002214143568584428,1.410321606584862e-06,5.844775647817513e-10,1.9591761522287126e-10,6.233537678962845e-20,1.4772785897390257e-13,2.2574290023594853e-20
dataset\10052_frog.png,0.007128978734251666,1.430466943656356e-05,1.6437625082274411e-07,1.0889020013943094e-08,1.6393708922697295e-16,-8.755650141145132e-12,4.3052756938371865e-16
dataset\10053_frog.png,0.0013158080202398206,3.0401341307169777e-07,2.3379893319020806e-11,7.838625158008312e-12,8.66327076700764e-23,3.633262770440533e-15,-6.128125090278173e-23
dataset\10054_automobile.png,0.0019255257415220592,2.0213031648198115e-06,2.9311294768634175e-10,2.732151175077072e-10,7.706723045713894e-20,3.657348183301325e-13,-6.208812833666613e-21
dataset\10055_deer.png,0.0014571275965037356,2.4221161860187566e-07,4.758230632689153e-10,3.222566777599216e-10,4.4361308436826813e-20,1.5855040196946112e-13,1.181356896740051e-19
dataset\10056_truck.png,0.0014916282093908968,1.2746505247492488e-07,4.757045002535942e-10,6.26873675615596e-11,-9.765814536099685e-21,1.9597104778468285e-14,4.6706857899618045e-21
dataset\10057_bird.png,0.0020108928432597552,1.965567293874149e-06,1.9665134308211826e-09,6.591346659836266e-10,7.386416958127826e-19,3.8118366265496994e-13,1.3248522596113583e-19
dataset\10058_frog.png,0.0014366819160685717,1.9034657104247794e-08,4.351482662094079e-11,1.3736241881125127e-12,4.812410633869399e-24,-1.7677117108649763e-16,9.46694405509733e-24
dataset\10059_deer.png,0.0017071314844185066,8.750694974511062e-08,1.9728077545546635e-10,2.4826197335033905e-11,-6.067668442142988e-23,7.494010007803619e-16,-1.7363716515148312e-21
dataset\1005_deer.png,0.0013820716265107312,5.060942310655198e-07,3.459781658677959e-10,1.7753050440452318e-10,3.4939582845535015e-20,3.552720777658268e-14,2.6740559061423932e-20
dataset\10060_dog.png,0.0014714815853219356,6.698227063345882e-07,6.611349098447844e-10,5.081105643380417e-10,2.85486593713092e-19,3.954760197227743e-13,7.229446461025217e-20
dataset\10061_airplane.png,0.005174816924492707,1.4178126373340737e-05,1.674590662241129e-08,6.056506898852135e-09,6.098901186478039e-17,2.1868621337411628e-11,7.859681804917685e-19
dataset\10062_deer.png,0.001730763807572431,1.2060861560574182e-06,2.557588523924014e-09,2.771214256689968e-10,2.267104323900845e-20,-9.285299879510471e-14,-2.32198958717125e-19
dataset\10063_frog.png,0.0038491375136629393,2.8456179125719472e-06,1.4993243343642182e-08,8.657873642990906e-09,9.863043753306753e-17,1.224586397116117e-11,-1.551128862803315e-18
dataset\10064_airplane.png,0.0012989438156647349,6.317263908234289e-08,3.491490617020486e-11,5.697511903628477e-11,2.112011889475354e-21,-8.479470973290425e-15,-1.4131306778845358e-21
dataset\10065_ship.png,0.0023313030496149214,3.0463576113545314e-06,1.77498413540893e-10,1.0812397746688687e-10,1.0709242046581553e-20,1.5786955912362344e-14,1.0472818516117228e-20
dataset\10066_cat.png,0.0014787343090888238,3.543534510895132e-07,6.888185979549053e-10,1.8630680973955e-10,6.656358205251619e-20,1.0764663571971511e-13,-4.869127244300676e-21
dataset\10067_deer.png,0.001628016631191977,1.2245753347483325e-07,2.674430848778557e-10,5.505082009844338e-11,3.7736960051235485e-21,-9.838770285664349e-15,5.511671110277453e-21
dataset\10068_ship.png,0.0008945593847064351,1.214681096823326e-07,6.815384460862623e-11,4.40005730313546e-13,2.2634676047784074e-24,2.1976419731062655e-17,8.261708851864261e-25
dataset\10069_ship.png,0.0013879146401372397,6.277460475318308e-07,4.100975263924465e-10,1.883566646325307e-11,1.3982127944966517e-21,8.971711137136908e-15,-8.862860635089658e-22
dataset\1006_automobile.png,0.0013576135546030576,3.8899684257238435e-07,3.0909517491688485e-11,1.2744695782998853e-10,-7.990556089520027e-21,2.97096490550987e-14,3.692931949344679e-22
dataset\10070_cat.png,0.0012357379794039405,3.929438000785886e-08,2.311775193701349e-11,1.5135164032677268e-11,-8.798793150911565e-23,-7.623433622038554e-16,2.690887662469595e-22
dataset\10071_truck.png,0.0012578643822970977,4.076031390261195e-07,2.693278235610549e-10,3.669109748795404e-12,1.0522551710782625e-22,2.213461194679018e-15,4.7233582935003e-23
dataset\10072_dog.png,0.0023377031903954824,7.366113681923227e-07,1.4705663947761002e-09,8.025949249632061e-10,8.56770647307964e-19,5.205903872915959e-13,1.6194005462509757e-19
dataset\10073_horse.png,0.001378396983348176,3.4663066442027705e-07,3.0284646096775884e-11,8.750731172399507e-11,-3.645626491029605e-21,2.1944691433825034e-14,-2.6462881264881447e-21
dataset\10074_automobile.png,0.0012002996599489084,2.4767491211664255e-07,8.5491365577076e-11,1.0594749384498781e-11,-2.123844252975116e-22,-5.233777412765268e-15,-2.3783020382284844e-22
dataset\10075_truck.png,0.0026825244504332163,7.292028400859744e-07,6.950300583337576e-10,4.704165165803106e-10,2.671563147577552e-19,9.707890253115061e-14,-3.1298967112377846e-20
dataset\10076_deer.png,0.001631716182687507,2.967780017926988e-07,8.43836690737683e-10,6.089826988335904e-11,6.949899424332875e-21,-1.485946380126699e-14,-1.1927997273569806e-20
dataset\10077_horse.png,0.0019215198053499887,1.7224971895074594e-07,1.928784927848069e-10,7.789572016525248e-11,4.361174135747385e-21,4.580086595236482e-15,8.493786941572486e-21
dataset\10078_truck.png,0.0014355184245011961,4.588872274096165e-08,4.980155129451161e-11,7.375379152484679e-11,4.431817796067301e-21,1.4847878990377103e-14,-5.822467891714198e-22
dataset\10079_automobile.png,0.0009002175732910316,1.0608944988094083e-07,5.1392086573186985e-11,7.742134918531135e-13,-4.772225734011569e-24,-2.4873577807033953e-16,1.0369746439877031e-24
dataset\1007_deer.png,0.0019001985104743937,5.381524775103966e-07,3.190612512266139e-10,1.1408296574779506e-10,5.041883040995025e-21,-5.849578699535541e-14,-2.1173462316621643e-20
dataset\10080_truck.png,0.0017544256829975125,2.3170632958030674e-06,4.392588306678972e-11,1.6552703750456793e-11,3.837922327130718e-22,1.249414293311306e-14,2.2786169023609837e-22
dataset\10081_horse.png,0.0007975033318858211,6.456770192235583e-08,7.062882340803459e-11,8.288178294519831e-12,-1.8362289103062205e-22,-1.261409980311965e-15,-8.059133224377988e-23
dataset\10082_dog.png,0.002014585781422203,2.466021491503814e-07,1.2565084813121575e-09,6.465633618058055e-11,-4.520017519592354e-22,1.709995056327446e-14,-1.8423353355301327e-20
dataset\10083_bird.png,0.00178941475543369,8.310519361840564e-07,6.613643170990484e-10,6.289060251057274e-11,-7.545604571955216e-21,8.422655663461145e-15,1.0371886022990685e-20
dataset\10084_horse.png,0.0014645694993112315,8.29079150433455e-08,6.870387701543797e-10,2.542568560024784e-11,-2.7446565956685455e-21,-6.8773897643692856e-15,-1.938968396268718e-21
dataset\10085_cat.png,0.002555900400313178,9.381429708131148e-07,3.540165843714717e-11,3.77416401784569e-10,-9.975429068654892e-21,3.008872929489221e-13,-4.246995804159709e-20
dataset\10086_deer.png,0.0032081382836015616,2.63594919746312e-06,2.7223752294993673e-08,1.3319409917059424e-08,2.3655689107534926e-16,1.6559058298552267e-11,-9.148368919155433e-17
dataset\10087_ship.png,0.0018295647253350096,8.168501608926792e-07,2.54783848823674e-09,1.1618169679499261e-10,5.960753672816282e-20,8.411105959986408e-14,2.1037335387554047e-20
dataset\10088_ship.png,0.0012673479136866158,4.7908660965924536e-08,1.5301459725619589e-10,5.83348739581096e-14,-9.703304085647971e-26,-9.616303454503667e-19,-1.4477459961277984e-25
dataset\10089_bird.png,0.002870309089710464,3.8065240102403316e-06,1.68897639493385e-09,9.283993898933614e-10,1.0864613943987506e-18,5.380233717100402e-13,4.1368973542390684e-19
dataset\1008_bird.png,0.002824291489699861,5.788365202420772e-07,5.316195082113595e-10,1.2089205999832714e-10,-2.999572344270218e-20,-7.916533224391691e-14,-6.287668604954302e-21
dataset\10090_automobile.png,0.001195461102542064,4.7338524720889426e-07,2.7933255001229903e-10,2.5637614430193554e-11,-1.9132945356112137e-22,-1.613921846569558e-14,-2.1611347502975255e-21
dataset\10091_dog.png,0.003835175764990157,5.2488044211237425e-06,4.2120689133996025e-09,4.509947423433018e-09,1.9504960928362535e-17,1.0328712223482843e-11,2.4356288972321463e-18
dataset\10092_truck.png,0.0017367040347179036,5.824366334579404e-07,1.5623478644136946e-10,8.971703585287083e-11,5.534761902990015e-21,1.3560967828445088e-14,-9.06590696707764e-21
dataset\10093_bird.png,0.00488052211505496,1.104933447481621e-05,2.169103718165521e-08,1.9682513943410863e-09,-2.1453147540838164e-18,-2.0484608329791966e-12,-1.2680397851877217e-17
dataset\10094_horse.png,0.0014313865531435448,8.751365447757637e-07,2.2161124389624843e-10,2.8480484882890794e-11,1.3128693265188344e-22,7.456917715035411e-15,-2.2588357532828403e-21
dataset\10095_ship.png,0.0037212427859287427,2.1620433417001276e-06,1.088807468018521e-08,1.0292536840452492e-09,9.01243418683152e-19,-6.878725654046054e-13,-3.3255991602548992e-18
dataset\10096_ship.png,0.0013393156783010492,2.8108612422935223e-08,2.0930220120569106e-11,1.1830522315138738e-10,-7.968224045956932e-22,1.903817616891608e-14,5.832807391605055e-21
dataset\10097_frog.png,0.0012639863831928081,5.249764059657573e-07,1.726655253781556e-10,1.7600618820919092e-11,-5.222935737381127e-22,-1.1920957130120122e-14,8.177056232423458e-22
dataset\10098_ship.png,0.002108507451235064,7.307423755865985e-07,3.0948375447315536e-09,2.8876044401747524e-09,2.4129784862145947e-18,-1.7499197502468614e-13,8.288171054680597e-18
dataset\10099_ship.png,0.0016149065249130188,5.513375389550973e-07,1.6321219691520835e-09,4.566230288505965e-11,-1.1636118665573827e-20,-3.280997752479496e-14,4.47121985324221e-21
dataset\1009_bird.png,0.0023448217011778874,3.3992169417965764e-06,3.172066237560854e-10,1.151898554977386e-10,2.0534653889572017e-20,1.633740868158705e-13,-7.94688143864127e-21
dataset\100_ship.png,0.0014972154886858276,2.2950445178406895e-07,2.034315654348841e-09,1.6783260679875982e-10,9.665580964116356e-20,4.307921430600563e-14,1.657787620020902e-20
dataset\10100_automobile.png,0.001117333153257811,1.8659763767940634e-07,8.212821429986373e-11,7.645825656138794e-11,5.0182985328880444e-21,3.2801578352060257e-14,-3.394862006451428e-21
dataset\10101_cat.png,0.0008811070280768986,1.2913899060699006e-08,1.2780761109192166e-11,1.4722774504868624e-12,-4.444974738468162e-24,-8.665517655833777e-17,-4.5858008251433646e-24
dataset\10102_ship.png,0.0012222714838991244,5.635442911721545e-07,2.1228204626774923e-11,9.445292290255893e-13,-2.8480563232057965e-24,-4.500100742984552e-16,-3.126736290267003e-24
dataset\10103_ship.png,0.0017994336132548432,3.6897147196540615e-08,2.623318883126199e-10,1.2300315327198192e-10,1.8540891454238217e-20,-7.134399082823356e-15,1.2018221305662238e-20
dataset\10104_dog.png,0.0013868238092867042,6.777264313601195e-08,3.04055056545985e-10,5.297273407197162e-11,5.532239742992417e-21,1.2607442057687449e-14,3.819856187263783e-21
dataset\10105_deer.png,0.0018133305752137644,1.346103292344805e-07,2.7403954189569343e-10,4.167021891602691e-11,4.452655028689824e-21,-1.3733220078840322e-14,4.8948413794088886e-23
dataset\10106_horse.png,0.0014988654969091916,2.6690082305905536e-07,5.712017689167643e-10,1.3600581602290804e-10,-3.4530187984647166e-20,4.30212956886459e-14,-1.5642358530536733e-20
dataset\10107_automobile.png,0.0018806923675060792,4.012825906789433e-07,1.1230336280383702e-09,4.633300087778612e-10,3.142733449706839e-19,2.757402242369329e-13,1.1373241368141742e-19
dataset\113_bird.png,0.001445892123108826,1.6384111181845422e-08,1.5914091644585188e-09,1.2366131279306732e-10,2.761846161458257e-20,-7.412325027946989e-15,4.7398784836303726e-20
dataset\118_bird.png,0.003833465385775575,4.11618123649513e-06,7.305593188253246e-09,1.539806310092166e-09,5.153660423704498e-18,1.654104420137378e-12,3.3417498628813857e-19
dataset\123_bird.png,0.003004535527039871,2.1933733953610925e-06,1.0744761508646567e-10,4.8889430232638646e-11,2.771946324728706e-21,6.381477596940618e-14,2.2072689141525872e-21
dataset\129_bird.png,0.0028007319784730997,8.398671293113077e-08,2.3459490258550387e-08,1.2793869272608355e-09,1.6117181785709743e-18,1.2426926593549541e-13,-6.82127722913258e-18
dataset\135_bird.png,0.0012876423566699578,5.547886564231377e-09,1.6685699234507918e-10,6.676437126936728e-12,1.419002005230827e-22,-4.665132145725652e-16,1.7181714100096603e-22
dataset\138_bird.png,0.0012657626252460215,7.148183463477643e-07,1.6254287018851074e-10,3.2631473655897175e-11,1.427172256191899e-21,2.1072612039282426e-15,-1.9002531789851918e-21
dataset\147_bird.png,0.0009619452327011724,3.639295791263374e-08,1.4348780413672317e-10,1.2454332981164768e-10,1.3176088992772122e-20,2.354077644602587e-14,-1.0177423282283275e-20
dataset\149_bird.png,0.0013309929902857363,8.608566981684481e-07,2.405513713677977e-10,2.091049825329135e-11,8.455813991705385e-22,-1.2266635490174302e-15,1.2183495763401707e-21
dataset\156_bird.png,0.0018984351299836063,7.831680068816088e-07,3.861906756039793e-09,1.9389749657822952e-10,-5.564959866151164e-20,-5.5781366684903847e-14,-1.5828996926268038e-19
dataset\160_bird.png,0.004372869515530972,8.675610682109398e-06,5.403212407698515e-09,2.0607375744727657e-10,-1.2004488392319106e-19,-3.5455527299840296e-13,1.813115230307117e-19
dataset\182_bird.png,0.0014896232618113504,7.752729722753895e-07,6.092303106547461e-10,7.690093007317282e-11,-3.509090418402322e-21,-3.5196241920116864e-14,1.627107394104867e-20
dataset\183_bird.png,0.0013841812585607945,9.095235500580959e-07,2.980544047673383e-10,7.09515156281743e-11,9.053890615568467e-21,4.564655103451005e-14,-4.948294838668848e-21
dataset\195_bird.png,0.0030011422592273224,6.2206602899105535e-06,1.906571901598479e-09,9.284054688474601e-10,1.1686255578683887e-18,1.8523743903971567e-12,4.0000520034017187e-19
dataset\219_bird.png,0.0016862946597902212,2.3550117959258536e-08,1.752603823550906e-09,4.943258848675763e-10,-1.3262808063220522e-19,-6.249231843334152e-14,-4.40580562721283e-19
dataset\248_bird.png,0.0016991601243190675,2.3801708648238196e-07,1.9074704934481182e-09,5.537632082442052e-10,-1.0676753551175319e-19,2.6570374910791743e-13,5.590304055705488e-19
dataset\249_bird.png,0.0016154115731855099,1.795315820471002e-06,1.2008333705545816e-09,6.451251644684033e-10,5.670059162086834e-19,7.961470986190611e-13,3.0313174882030176e-20
dataset\25_bird.png,0.001564807959799794,5.764660248500364e-08,3.5985159373686526e-11,1.5384412454210086e-11,1.2781845495463321e-22,-2.3064599789859386e-15,-3.3866069288645566e-22
dataset\266_bird.png,0.0013003487488559235,2.3795363516113186e-07,1.6118063972729883e-10,3.6263436601305885e-11,-2.342827450616281e-21,-1.2556825210673665e-14,1.4823975083063744e-21
dataset\270_bird.png,0.001581109311155698,4.633229129422808e-07,6.190283128149502e-11,5.800191930080887e-11,1.2086716092711612e-21,-1.364846164809182e-14,-3.2585728823659412e-21
dataset\291_bird.png,0.0021433245323361893,3.0370528329404434e-06,2.345614466035814e-09,1.4810568209699749e-09,2.7479545643119433e-18,2.1922911781648698e-12,-2.6275629375137293e-19
dataset\303_bird.png,0.0013563274847124215,2.1179336435075038e-07,6.919411357671967e-10,2.35278550655849e-10,-5.638050842953797e-20,2.4373277942497093e-14,-7.637495669373457e-20
dataset\307_bird.png,0.0018427382861077022,5.6762676573884726e-08,2.8788653053763416e-09,3.0487348508395115e-11,5.887120601501094e-21,-7.262822421965799e-15,-6.84990323911436e-21
dataset\322_bird.png,0.001225632046835433,2.2971902030720632e-07,5.195839076773598e-10,5.738734206657355e-11,8.920724781039048e-21,2.472717012306283e-14,-4.31497179912266e-21
dataset\35_bird.png,0.0009365799020429873,2.1254782105100875e-08,5.575761124612475e-11,2.649863665811795e-12,-9.422196052587852e-25,1.6495041404626662e-16,-3.219596742584387e-23
dataset\65_bird.png,0.0017206769600729061,1.816020503471001e-07,9.424613492693322e-10,2.911479526734213e-11,-4.472565215008112e-21,-9.571184645144142e-15,1.8044101014476485e-21
dataset\67_bird.png,0.0016701994935584314,1.5229816839151505e-07,2.7237417211224086e-09,3.042270965584358e-10,1.3027098640881248e-19,7.300452832388787e-14,-2.443832121458849e-19
dataset\70_bird.png,0.0029510772593454304,4.282756996842974e-06,1.1703328881761077e-08,1.462804954137983e-09,-1.3864142708343401e-18,7.023127031203051e-13,5.8915646639928915e-18
dataset\75_bird.png,0.0019633659862593102,1.6955981485844336e-06,2.0614441725299344e-09,3.606726161262556e-10,1.7956021070650302e-19,4.436637196505325e-15,-2.539231629127672e-19
dataset\84_bird.png,0.0027215502183293707,3.693773415367449e-06,3.553180282660173e-09,1.5225153388323621e-09,3.3909672237085207e-18,2.7192381595295126e-12,-1.0205283279454798e-18
dataset\86_bird.png,0.0015461394909164156,2.648017282597439e-07,7.45549984951038e-11,1.0677299223211485e-11,-5.503049540091978e-24,-1.2382916982694071e-15,-3.012021246386259e-22
dataset\9880_truck.png,0.001636301221192155,8.721807325990485e-08,9.095617851523655e-11,1.1289656968961106e-10,8.441407018468232e-22,3.1646730672073694e-14,1.1409109317723519e-20
dataset\9881_airplane.png,0.0024599762515607935,5.452135260476761e-06,9.712541815485384e-11,4.8508776408234163e-11,3.263653916110935e-21,8.990377627562584e-14,-6.595815419752101e-22
dataset\9882_ship.png,0.0030610908196996942,6.834870425900574e-07,2.3705919292980896e-09,6.140017982840671e-11,2.3367847591969868e-20,-1.797702923743381e-15,1.6378573711139057e-21
